Unnamed: 0,slug,name,playtime,stores,released,rating,rating_top,ratings,ratings_count,reviews_text_count,added,added_by_status,metacritic,suggestions_count,updated,id,tags,reviews_count,genres,genres_list,release_year,main_genre,store_list,rating_difference,combined_score
985,mr-shifty,Mr. Shifty,3,[],2017-04-13,3.2,4,"['recommended', 'skip', 'meh', 'exceptional']",60,3,1223,"{'yet': 108, 'owned': 1039, 'beaten': 39, 'toplay': 16, 'dropped': 20, 'playing': 1}",75.0,237,2023-08-06T15:26:36,10186,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'steam-trading-cards', 'Отличный саундтрек', 'Great Soundtrack', 'Сложная', 'Difficult', 'Free to Play', 'Action-Adventure', 'Аркада', 'Приключенческий экшен', 'Быстрая', 'Fast-Paced', 'Вид сверху', ""Beat 'em up"", 'Top-Down', 'Assassin', 'Ассассины', 'Destruction', 'Разрушения', 'Comic Book', 'По комиксу', 'Superhero', 'Шутер с видом сверху', 'Heist', 'Супергерои', 'Ограбления', 'Top-Down Shooter', 'Character Action Game', 'Яркий главный герой', 'Замедление времени', 'Bullet Time', 'Игра на время', 'Time Attack']",64,"['Indie', 'Shooter', 'Adventure', 'Action']","['Indie', 'Shooter', 'Adventure', 'Action']",2017,Indie,"['Steam', 'PlayStation Store', 'Xbox Store', 'Nintendo Store']",-0.5499999999999998,3.475
986,strike-suit-zero,Strike Suit Zero,2,[],2013-01-23,2.86,3,"['meh', 'recommended', 'skip', 'exceptional']",51,0,1219,"{'yet': 56, 'owned': 1117, 'beaten': 4, 'toplay': 5, 'dropped': 36, 'playing': 1}",66.0,481,2023-12-19T12:42:06,17373,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Отличный саундтрек', 'Great Soundtrack', 'Шутер', 'От третьего лица', 'Third Person', 'Sci-fi', 'Научная фантастика', 'Partial Controller Support', 'Симулятор', 'Steam Leaderboards', 'Шутер от третьего лица', 'Third-Person Shooter', 'Steam Workshop', 'Anime', 'Space', 'Includes level editor', 'Космос', 'Robots', 'Роботы', 'Kickstarter', 'Полёты', 'Mechs', 'Flight', 'Мехи', 'Космический симулятор', 'Space Sim']",51,"['Indie', 'Action', 'Simulation']","['Indie', 'Action', 'Simulation']",2013,Indie,"['Steam', 'Google Play']",-0.4399999999999999,3.08
988,peaky-blinders-mastermind,Peaky Blinders: Mastermind,1,[],2020-06-01,2.78,3,"['meh', 'skip', 'recommended', 'exceptional']",31,0,1215,"{'yet': 81, 'owned': 1093, 'beaten': 7, 'toplay': 19, 'dropped': 14, 'playing': 1}",66.0,549,2023-12-18T17:29:39,432527,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'Стратегия', 'Головоломка', 'Насилие', 'Violent', 'Crime', 'Top-Down', 'Криминал', 'Detective', 'Контроль времени', 'Time Manipulation', 'Remote Play on TV', 'Тайм-менеджмент', 'Time Management', 'indie-game', 'tv-series', 'strategy-action', 'strategy-puzzle', 'noire']",32,"['Indie', 'Strategy', 'Adventure', 'Puzzle']","['Indie', 'Strategy', 'Adventure', 'Puzzle']",2020,Indie,"['Steam', 'PlayStation Store', 'Xbox Store']",-0.52,3.04
995,nickelodeon-all-star-brawl,Nickelodeon All-Star Brawl,2,[],2021-10-05,2.86,3,"['meh', 'recommended', 'skip']",52,4,1201,"{'yet': 35, 'owned': 1077, 'beaten': 13, 'toplay': 19, 'dropped': 47, 'playing': 10}",76.0,80,2024-01-09T16:17:33,635220,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Для нескольких игроков', '2D', 'Смешная', 'Funny', 'Юмор', 'Comedy', 'Split Screen', 'Аркада', 'PvP', 'Для всей семьи', 'Игрок против игрока', 'Family Friendly', 'combat', ""Beat 'em up"", 'Online PvP', '90-е', ""1990's"", 'Мультипликация', 'PvE', 'Бой', 'Cartoony', 'Игра против ИИ', 'Cartoon', 'Киберспорт', '2D Fighter', 'Remote Play Together', '2D Platformer', '2D-платформер', 'Shared/Split Screen PvP', 'cats', 'Мультфильмы', '2D-файтинг', 'esports', 'Dog', 'Котики', 'Собаки']",56,"['Action', 'Fighting']","['Action', 'Fighting']",2021,Action,"['Steam', 'Xbox Store']",-0.94,3.33
996,murder-miners,Murder Miners,3,[],2014-07-25,2.31,1,"['skip', 'meh', 'exceptional', 'recommended']",52,0,1200,"{'yet': 38, 'owned': 1127, 'beaten': 8, 'toplay': 4, 'dropped': 22, 'playing': 1}",76.0,324,2023-12-18T17:51:54,16215,"['Singleplayer', 'Экшен', 'Steam Achievements', 'Инди', 'Multiplayer', 'Full controller support', 'Для нескольких игроков', 'Отличный саундтрек', 'Great Soundtrack', 'Co-op', 'cooperative', 'Шутер', 'Казуальная игра', 'От первого лица', 'First-Person', 'Sci-fi', 'Научная фантастика', 'FPS', 'Шутер от первого лица', 'Online Co-Op', 'Sandbox', 'Песочница', 'Online multiplayer', 'Контроллер', 'Controller', 'Steam Workshop', 'PvP', 'Cross-Platform Multiplayer', 'Zombies', 'Includes level editor', 'Игрок против игрока', 'Зомби', 'Team-Based', 'Командная', 'Соревновательная', 'Строительство', 'Паркур', 'Building', 'Competitive', 'Parkour', 'Arena Shooter', 'Шутер на арене', 'Voxel', 'Воксельная графика']",52,"['Indie', 'Action']","['Indie', 'Action']",2014,Indie,"['Steam', 'Xbox Store']",-1.4899999999999998,3.055
997,kill-it-with-fire-2,Kill It With Fire,2,[],2020-08-13,3.37,4,"['recommended', 'meh', 'skip', 'exceptional']",48,0,1197,"{'yet': 35, 'owned': 1096, 'beaten': 28, 'toplay': 10, 'dropped': 23, 'playing': 5}",76.5,87,2024-10-03T16:29:21,427733,"['Singleplayer', 'Экшен', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'От первого лица', 'First-Person', 'Симулятор', 'Смешная', 'Funny', 'Физика', 'Physics', 'Destruction', 'Разрушения']",49,"['Casual', 'Indie', 'Action', 'Simulation']","['Casual', 'Indie', 'Action', 'Simulation']",2020,Casual,"['Steam', 'PlayStation Store', 'Xbox Store', 'App Store', 'Nintendo Store']",-0.455,3.5975
1007,guts-and-glory,Guts and Glory,2,[],2017-02-15,2.86,4,"['recommended', 'skip', 'meh', 'exceptional']",37,0,1182,"{'yet': 39, 'owned': 1097, 'beaten': 11, 'toplay': 4, 'dropped': 29, 'playing': 2}",77.0,345,2024-09-21T17:59:45,9526,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Инди', 'Для нескольких игроков', 'Открытый мир', 'Open World', 'Казуальная игра', 'От третьего лица', 'Partial Controller Support', 'Смешная', 'Funny', 'Мясо', 'Gore', 'Sandbox', 'Юмор', 'Песочница', 'Насилие', 'Violent', 'Ранний доступ', 'Early Access', 'Steam Workshop', 'Includes level editor', 'Физика', 'Physics', 'Гонки', 'Кровь']",37,"['Casual', 'Racing', 'Indie', 'Action']","['Casual', 'Racing', 'Indie', 'Action']",2017,Casual,"['Steam', 'PlayStation Store', 'Xbox Store', 'Nintendo Store']",-0.9900000000000002,3.355
1010,sparkle-2-evo-2,Sparkle 2 Evo,3,[],2011-11-29,2.55,3,"['meh', 'skip', 'recommended']",59,0,1180,"{'yet': 35, 'owned': 1104, 'beaten': 13, 'toplay': 4, 'dropped': 24}",87.0,651,2024-04-06T12:26:19,20851,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'Атмосфера', 'steam-trading-cards', 'Казуальная игра', 'Partial Controller Support', 'Симулятор', 'Контроллер', 'Цветастая', 'Расслабляющая', 'Relaxing', 'Music', 'Soundtrack', 'explore', 'food', 'evolution', 'words']",60,"['Action', 'Casual', 'Arcade', 'Simulation', 'Family', 'Indie']","['Action', 'Casual', 'Arcade', 'Simulation', 'Family', 'Indie']",2011,Action,"['Steam', 'PlayStation Store', 'App Store', 'Nintendo Store', 'Google Play', 'itch.io']",-1.7999999999999998,3.45
1012,beautiful-desolation,BEAUTIFUL DESOLATION,2,[],2020-02-26,3.26,4,"['recommended', 'meh', 'skip', 'exceptional']",46,0,1177,"{'yet': 96, 'owned': 1011, 'beaten': 21, 'toplay': 35, 'dropped': 12, 'playing': 2}",70.0,331,2024-11-10T11:29:30,241146,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Steam Achievements', 'Инди', 'Атмосфера', 'Глубокий сюжет', 'Казуальная игра', 'Научная фантастика', 'Horror', 'Классика', 'Point & Click', 'Пошаговая', 'Цветастая', 'Тайна', 'Captions available', 'Пост-апокалипсис', 'Изометрия', 'Симулятор ходьбы', 'Будущее', 'Культовая классика', 'Пошаговые сражения', 'Пошаговая тактика']",46,"['Casual', 'Indie', 'Adventure', 'RPG']","['Casual', 'Indie', 'Adventure', 'RPG']",2020,Casual,"['Steam', 'PlayStation Store', 'GOG']",-0.2400000000000002,3.38
1018,where-the-water-tastes-like-wine,Where the Water Tastes Like Wine,2,[],2018-02-28,3.37,4,"['recommended', 'meh', 'skip', 'exceptional']",54,3,1173,"{'yet': 148, 'owned': 914, 'beaten': 14, 'toplay': 46, 'dropped': 42, 'playing': 9}",75.0,325,2024-10-20T18:23:13,43534,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Инди', 'Full controller support', 'Атмосфера', 'Отличный саундтрек', 'Глубокий сюжет', 'RPG', 'Ролевая игра', 'Симулятор ходьбы', 'Визуальная новелла', 'Повествование', 'Текстовая игра']",57,"['Indie', 'Adventure', 'RPG']","['Indie', 'Adventure', 'RPG']",2018,Indie,"['Steam', 'PlayStation Store', 'GOG', 'Epic Games']",-0.3799999999999999,3.56
1020,tannenberg,Tannenberg,4,[],2019-02-13,3.51,4,"['recommended', 'meh', 'exceptional', 'skip']",58,1,1169,"{'yet': 111, 'owned': 987, 'beaten': 11, 'toplay': 23, 'dropped': 31, 'playing': 6}",73.0,445,2024-09-21T22:00:10,23498,"['Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Multiplayer', 'Steam Cloud', 'Для нескольких игроков', 'Атмосфера', 'Co-op', 'cooperative', 'Стратегия', 'Шутер', 'От первого лица', 'Partial Controller Support', 'FPS', 'Шутер от первого лица', 'Симулятор', 'Мясо', 'Выживание', 'Насилие', 'Violent', 'Online multiplayer', 'Ранний доступ', 'Война', 'Реализм', 'Historical', 'Realistic', 'История', 'Военные действия', 'Первая мировая война', 'World War I']",59,"['Shooter', 'Action', 'Strategy', 'Simulation', 'Indie']","['Shooter', 'Action', 'Strategy', 'Simulation', 'Indie']",2019,Shooter,"['Steam', 'PlayStation Store', 'Xbox Store', 'Epic Games']",-0.1400000000000001,3.58
1026,infinifactory,Infinifactory,5,[],2015-06-29,3.93,4,"['recommended', 'exceptional', 'meh', 'skip']",67,1,1161,"{'yet': 80, 'owned': 1005, 'beaten': 16, 'toplay': 16, 'dropped': 34, 'playing': 10}",72.0,294,2024-02-05T03:36:37,2937,"['Singleplayer', 'Для одного игрока', 'Steam Achievements', 'Инди', 'Steam Cloud', 'Отличный саундтрек', 'Стратегия', 'От первого лица', 'First-Person', 'Научная фантастика', 'Sci-fi', 'Симулятор', 'Головоломка', 'Сложная', 'Difficult', 'Steam Leaderboards', 'Sandbox', 'Песочница', 'Steam Workshop', 'Includes level editor', 'Космос', 'Captions available', 'Строительство', 'Building', 'Логика', 'Programming', 'Программирование', 'Automation', 'factory', 'zach-like']",68,"['Strategy', 'Indie', 'Simulation', 'Puzzle']","['Strategy', 'Indie', 'Simulation', 'Puzzle']",2015,Strategy,"['Steam', 'PlayStation Store', 'GOG', 'itch.io', 'Epic Games']",0.33,3.765
1029,monster-sanctuary,Monster Sanctuary,3,[],2020-12-08,3.55,3,"['meh', 'recommended', 'exceptional', 'skip']",47,0,1159,"{'yet': 42, 'owned': 1031, 'beaten': 12, 'toplay': 25, 'dropped': 37, 'playing': 12}",79.0,214,2024-01-07T09:17:24,62359,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Инди', 'Full controller support', 'Атмосфера', 'Отличный саундтрек', 'Глубокий сюжет', 'RPG', 'Ролевая игра', 'Открытый мир', 'Стратегия', '2D', 'Сложная', 'Exploration', 'Платформер', 'Исследование', 'Пиксельная графика', 'Контроллер', 'Pixel Graphics', 'Милая', 'Turn-Based', 'Cute', 'Вид сбоку', 'Крафтинг', 'Metroidvania', 'Метроидвания', 'JRPG', 'Turn-Based Combat']",47,"['Indie', 'Strategy', 'Adventure', 'RPG']","['Indie', 'Strategy', 'Adventure', 'RPG']",2020,Indie,"['Steam', 'PlayStation Store', 'Xbox Store']",-0.4000000000000003,3.75
1030,gods-trigger,God’s Trigger,3,[],2019-04-18,3.09,4,"['recommended', 'meh', 'skip']",54,0,1158,"{'yet': 155, 'owned': 902, 'beaten': 30, 'toplay': 32, 'dropped': 31, 'playing': 8}",75.0,623,2024-03-20T06:21:15,60704,"['Singleplayer', 'Экшен', 'Steam Achievements', 'Инди', 'Full controller support', 'Co-op', 'cooperative', 'Online Co-Op', 'Сложная', 'Мясо', 'Gore', 'Difficult', 'Насилие', 'Violent', 'Local Co-Op', 'Быстрая', 'Fast-Paced', 'Вид сверху', 'Шутер с видом сверху', 'Совместная кампания', 'Co-op Campaign']",54,"['Indie', 'Action']","['Indie', 'Action']",2019,Indie,"['Steam', 'PlayStation Store', 'Xbox Store', 'GOG', 'Epic Games']",-0.6600000000000001,3.42
1031,one-step-from-eden,One Step From Eden,3,[],2018-09-04,3.73,4,"['recommended', 'exceptional', 'skip', 'meh']",50,1,1157,"{'yet': 52, 'owned': 1037, 'beaten': 14, 'toplay': 17, 'dropped': 25, 'playing': 12}",75.0,216,2023-11-26T20:25:34,261296,"['Singleplayer', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'Отличный саундтрек', 'Co-op', 'Стратегия', '2D', 'Difficult', 'Female Protagonist', 'Split Screen', 'Local Co-Op', 'Pixel Graphics', 'Local Multiplayer', 'Steam Workshop', 'role-playing', 'Реиграбельность', 'Рогалик', 'Roguelike', 'Карточная игра', 'Card Game', 'Deck Building']",51,"['Indie', 'Strategy', 'Adventure', 'Action']","['Indie', 'Strategy', 'Adventure', 'Action']",2018,Indie,"['Steam', 'PlayStation Store', 'GOG', 'Nintendo Store', 'itch.io']",-0.02,3.74
1033,vampire-the-masquerade-coteries-of-new-york,Vampire: The Masquerade - Coteries of New York,4,[],2019-12-04,3.17,3,"['meh', 'recommended', 'skip', 'exceptional']",56,3,1154,"{'yet': 66, 'owned': 997, 'beaten': 40, 'toplay': 27, 'dropped': 16, 'playing': 8}",70.0,324,2024-12-08T12:07:19,325034,"['Singleplayer', 'Steam Achievements', 'Инди', 'Full controller support', 'role-playing', 'Mature', 'character', 'Interactive Fiction', 'Текстовая игра', 'Vampire', 'Вампиры', 'night', 'dialogue']",60,"['Indie', 'Adventure', 'RPG']","['Indie', 'Adventure', 'RPG']",2019,Indie,"['Steam', 'PlayStation Store', 'Xbox Store', 'GOG', 'Nintendo Store']",-0.33,3.335
1037,rive,"RIVE: Wreck, Hack, Die, Retry!",3,[],2016-09-13,2.9,4,"['recommended', 'skip', 'meh', 'exceptional']",52,0,1150,"{'yet': 69, 'owned': 1041, 'beaten': 15, 'toplay': 4, 'dropped': 18, 'playing': 3}",75.0,437,2023-11-28T01:21:50,12955,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Шутер', '2D', 'Сложная', 'Difficult', 'Steam Leaderboards', 'Платформер', 'Аркада', 'Captions available', 'Вид сбоку', 'Side Scroller', 'Robots', ""Shoot 'Em Up"", 'Роботы', 'Скролл-шутер', 'Bullet Hell', 'Твин-стик шутер', 'Twin Stick Shooter']",52,"['Arcade', 'Action']","['Arcade', 'Action']",2016,Arcade,"['Steam', 'PlayStation Store']",-0.8500000000000001,3.325
1038,megabyte-punch,Megabyte Punch,1,[],2013-08-05,2.31,1,"['skip', 'meh', 'recommended', 'exceptional']",42,0,1147,"{'yet': 39, 'owned': 1077, 'beaten': 9, 'toplay': 4, 'dropped': 18}",69.0,360,2023-12-18T17:53:58,16943,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Отличный саундтрек', 'Co-op', 'cooperative', 'Платформер', 'Split Screen', 'Локальный мультиплеер', 'Local Co-Op', 'Контроллер', 'Controller', 'Local Multiplayer', 'stats', 'Аркада', 'Кастомизация персонажа', 'Character Customization', 'controller support', 'Соревновательная', ""Beat 'em up"", 'Файтинг', 'Robots', 'Псевдотрёхмерность', 'Роботы', 'Локальная игра на четверых', '2.5D', '4 Player Local', 'Разделение экрана', 'Mechs', 'Мехи']",42,"['Indie', 'Adventure', 'Action']","['Indie', 'Adventure', 'Action']",2013,Indie,"['Steam', 'GOG', 'Nintendo Store']",-1.14,2.88
